,index,Pair,Spearman,Event_Type,Event,Event1,FishersZ,Sections,Relationship,Familiarity,Distance,Close
109484,ADQ006,AEQ083,0.04043439014811094,Music,Folk 3,Folk 3,0.04045644772252726,Folk,Stranger,0,3.0,1
109485,ADQ007,AEQ083,0.01063550526253419,Music,Folk 3,Folk 3,0.010635906297834324,Folk,Stranger,0,4.0,0
109489,ADQ011,AEQ083,-0.04544107686463061,Music,Folk 3,Folk 3,-0.045472392635948114,Folk,Stranger,0,4.0,0
109494,ADQ016,AEQ083,0.04302591602000548,Music,Folk 3,Folk 3,0.043052495830394895,Folk,Stranger,0,3.0,1
109499,ADQ023,AEQ083,0.02193867741005383,Music,Folk 3,Folk 3,0.021942198162697536,Folk,Stranger,0,-2.0,1
109503,ADQ027,AEQ083,0.09075244442722018,Music,Folk 3,Folk 3,0.09100282879448367,Folk,Stranger,0,4.0,0
109506,ADQ031,AEQ083,0.025505830366165994,Music,Folk 3,Folk 3,0.025511363443106342,Folk,Stranger,0,3.0,1
109509,ADQ035,AEQ083,0.10261246268029352,Music,Folk 3,Folk 3,0.10297490159078058,Folk,Stranger,0,-2.0,1
109511,ADQ037,AEQ083,0.06771334333800605,Music,Folk 3,Folk 3,0.06781711972895181,Folk,Stranger,0,3.0,1
109516,ADQ042,AEQ083,0.11760995940381555,Music,Folk 3,Folk 3,0.11815676908527555,Folk,Stranger,0,4.0,0
109523,ADQ049,AEQ083,0.10950482779224396,Music,Folk 3,Folk 3,0.10994570620525651,Folk,Stranger,0,4.0,0
109525,ADQ051,AEQ083,0.06947636819257287,Music,Folk 3,Folk 3,0.06958847975026149,Folk,Stranger,0,3.0,1
109526,ADQ052,AEQ083,-0.03863823059283178,Music,Folk 3,Folk 3,-0.03865747567166703,Folk,Stranger,0,-2.0,1
109527,ADQ053,AEQ083,0.09911925149836619,Music,Folk 3,Folk 3,0.09944578168505756,Folk,Stranger,0,3.0,1
109528,ADQ054,AEQ083,0.007968668691689176,Music,Folk 3,Folk 3,0.007968837367421627,Folk,Stranger,0,4.0,0
109539,ADR068,AEQ083,0.04475566536123151,Music,Folk 3,Folk 3,0.04478558423118646,Folk,Stranger,0,3.0,1
109540,ADR069,AEQ083,0.11175831301181044,Music,Folk 3,Folk 3,0.11222711539079853,Folk,Stranger,0,3.0,1
109544,AEQ080,AEQ083,-0.0149149926882101,Music,Folk 3,Folk 3,-0.0149160988173973,Folk,Family_Partner,1,1.0,1
109545,AEQ081,AEQ083,0.14444483507037179,Music,Folk 3,Folk 3,0.14546218213769146,Folk,Stranger,0,2.0,1
109546,AEQ082,AEQ083,0.0823841196710865,Music,Folk 3,Folk 3,0.0825712666521356,Folk,Stranger,0,3.0,1
109556,ADQ004,AEQ086,0.01781857192144778,Music,Folk 3,Folk 3,0.017820458088579932,Folk,Stranger,0,4.0,0
109560,ADQ008,AEQ086,-0.035036514003312376,Music,Folk 3,Folk 3,-0.03505086101486465,Folk,Stranger,0,3.0,1
109566,ADQ014,AEQ086,0.01732795282905993,Music,Folk 3,Folk 3,0.017329687426760398,Folk,Stranger,0,4.0,0
109570,ADQ018,AEQ086,0.01231567731655485,Music,Folk 3,Folk 3,0.01231630003707243,Folk,Stranger,0,4.0,0
109574,ADQ024,AEQ086,-0.006262595717650866,Music,Folk 3,Folk 3,-0.006262677592798362,Folk,Stranger,0,3.0,1
109576,ADQ026,AEQ086,0.012117346093901488,Music,Folk 3,Folk 3,0.012117939209772128,Folk,Stranger,0,2.0,1
109578,ADQ028,AEQ086,0.005080406919518232,Music,Folk 3,Folk 3,0.005080450629534445,Folk,Stranger,0,4.0,0
109586,ADQ038,AEQ086,0.002111853000669684,Music,Folk 3,Folk 3,0.00211185614024541,Folk,Friend,1,3.0,1
109589,ADQ041,AEQ086,0.009511753251771015,Music,Folk 3,Folk 3,0.009512040121054109,Folk,Stranger,0,1.0,1
109591,ADQ043,AEQ086,-0.004110248873311338,Music,Folk 3,Folk 3,-0.004110272019927211,Folk,Stranger,0,4.0,0
109597,ADQ049,AEQ086,-0.014730594845025676,Music,Folk 3,Folk 3,-0.014731660449774196,Folk,Stranger,0,4.0,0
109598,ADQ050,AEQ086,-0.024272577167655848,Music,Folk 3,Folk 3,-0.02427734564776105,Folk,Stranger,0,4.0,0
109602,ADQ054,AEQ086,0.020915401213741112,Music,Folk 3,Folk 3,0.020918451856520186,Folk,Stranger,0,4.0,0
109603,ADQ055,AEQ086,0.02363947309338985,Music,Folk 3,Folk 3,0.023643878010823183,Folk,Stranger,0,4.0,0
109618,AEQ080,AEQ086,-0.028067893732286464,Music,Folk 3,Folk 3,-0.028075267909447355,Folk,Stranger,0,4.0,0
109619,AEQ081,AEQ086,-0.04590392525721812,Music,Folk 3,Folk 3,-0.04593620854637026,Folk,Stranger,0,4.0,0
109621,AEQ083,AEQ086,0.01775556100169933,Music,Folk 3,Folk 3,0.01775742722712346,Folk,Stranger,0,4.0,0
109625,AEQ089,AEQ086,0.04147732181155065,Music,Folk 3,Folk 3,0.04150113181573473,Folk,Stranger,0,4.0,0
109628,ADQ002,AEQ087,0.020685990998860718,Music,Folk 3,Folk 3,0.020688942338987555,Folk,Friend,1,1.0,1
109635,ADQ009,AEQ087,0.06393566011787409,Music,Folk 3,Folk 3,0.06402299247686052,Folk,Stranger,0,2.0,1
109638,ADQ012,AEQ087,0.007263722807929633,Music,Folk 3,Folk 3,0.007263850560686833,Folk,Stranger,0,-2.0,1
109643,ADQ017,AEQ087,0.027747275825216904,Music,Folk 3,Folk 3,0.027754400097087198,Folk,Stranger,0,3.0,1
109645,ADQ019,AEQ087,0.023741760897337205,Music,Folk 3,Folk 3,0.02374622325565105,Folk,Stranger,0,2.0,1
109661,ADQ039,AEQ087,0.04696869478740744,Music,Folk 3,Folk 3,0.047003279135517134,Folk,Stranger,0,3.0,1
109667,ADQ045,AEQ087,0.044074516963309836,Music,Folk 3,Folk 3,0.04410308944899121,Folk,Stranger,0,3.0,1
109670,ADQ048,AEQ087,-0.03581982498183763,Music,Folk 3,Folk 3,-0.0358351564461775,Folk,Stranger,0,3.0,1
109677,ADQ055,AEQ087,0.01104922350976184,Music,Folk 3,Folk 3,0.011049673192105671,Folk,Stranger,0,4.0,0
109680,ADQ059,AEQ087,0.030454085480303494,Music,Folk 3,Folk 3,0.03046350561684106,Folk,Stranger,0,-2.0,1
109682,ADQ061,AEQ087,0.03057158763146867,Music,Folk 3,Folk 3,0.03058111726849383,Folk,Friend,1,1.0,1
109683,ADQ062,AEQ087,-0.01000769615313078,Music,Folk 3,Folk 3,-0.010008030276750403,Folk,Stranger,0,3.0,1
109686,ADR067,AEQ087,-0.00865059117128902,Music,Folk 3,Folk 3,-0.00865080696342236,Folk,Stranger,0,2.0,1
109691,AEQ079,AEQ087,0.1199510837192474,Music,Folk 3,Folk 3,0.1205313977373168,Folk,Stranger,0,3.0,1
109694,AEQ082,AEQ087,0.024864818282544228,Music,Folk 3,Folk 3,0.024869944485060618,Folk,Stranger,0,3.0,1
109703,ADQ003,AEQ088,0.015171683333073234,Music,Folk 3,Folk 3,0.015172847566431632,Folk,Stranger,0,3.0,1
109710,ADQ010,AEQ088,0.02732747880023324,Music,Folk 3,Folk 3,0.02733428448924613,Folk,Stranger,0,3.0,1
109718,ADQ018,AEQ088,-0.013803406878859665,Music,Folk 3,Folk 3,-0.01380428365206113,Folk,Stranger,0,3.0,1
109727,ADQ030,AEQ088,-0.022232675153689745,Music,Folk 3,Folk 3,-0.02223633938380714,Folk,Friend,1,1.0,1
109729,ADQ033,AEQ088,-0.010418998947422887,Music,Folk 3,Folk 3,-0.010419375985330014,Folk,Friend,1,3.0,1
109742,ADQ046,AEQ088,0.041396856332055164,Music,Folk 3,Folk 3,0.04142052793672761,Folk,Stranger,0,3.0,1
109746,ADQ050,AEQ088,0.04071224282287161,Music,Folk 3,Folk 3,0.04073475855271199,Folk,Stranger,0,3.0,1
109752,ADQ056,AEQ088,0.09140653332374256,Music,Folk 3,Folk 3,0.09166238908004247,Folk,Stranger,0,-2.0,1
109764,ADR071,AEQ088,0.01909914911493175,Music,Folk 3,Folk 3,0.019101471936609906,Folk,Stranger,0,-2.0,1
109779,ADQ005,AEQ089,0.05082519344825187,Music,Folk 3,Folk 3,0.05086902528899104,Folk,Stranger,0,3.0,1
109781,ADQ007,AEQ089,-0.024073548731490528,Music,Folk 3,Folk 3,-0.024078200843264685,Folk,Stranger,0,4.0,0
109790,ADQ016,AEQ089,0.001156854118155841,Music,Folk 3,Folk 3,0.001156854634233293,Folk,Stranger,0,3.0,1
109799,ADQ027,AEQ089,-0.06829634066970168,Music,Folk 3,Folk 3,-0.06840282576797814,Folk,Stranger,0,4.0,0
109804,ADQ034,AEQ089,0.0038366426471612607,Music,Folk 3,Folk 3,0.0038366614722326114,Folk,Stranger,0,4.0,0
109805,ADQ035,AEQ089,-0.03926634837035243,Music,Folk 3,Folk 3,-0.039286547949319656,Folk,Stranger,0,-2.0,1
109812,ADQ042,AEQ089,0.0037821523278239125,Music,Folk 3,Folk 3,0.003782170362133533,Folk,Stranger,0,4.0,0
109821,ADQ051,AEQ089,-0.03860044497456653,Music,Folk 3,Folk 3,-0.03861963361373693,Folk,Stranger,0,2.0,1
109822,ADQ052,AEQ089,0.023368617043973285,Music,Folk 3,Folk 3,0.02337287224528455,Folk,Stranger,0,3.0,1
109823,ADQ053,AEQ089,0.009465256996008132,Music,Folk 3,Folk 3,0.009465539678767603,Folk,Stranger,0,3.0,1
109835,ADR068,AEQ089,-0.010189624259797133,Music,Folk 3,Folk 3,-0.010189976939374004,Folk,Stranger,0,-2.0,1
109840,AEQ080,AEQ089,-0.03602297404802922,Music,Folk 3,Folk 3,-0.036038567984528966,Folk,Family_ParentChild,1,1.0,1
109843,AEQ083,AEQ089,0.028397176831708726,Music,Folk 3,Folk 3,0.028404813684901248,Folk,Family_ParentChild,1,3.0,1
109850,ADQ002,AER090,0.014248739211996703,Music,Folk 3,Folk 3,0.014249703620358628,Folk,Stranger,0,1.0,1
109857,ADQ009,AER090,0.0071292551413846255,Music,Folk 3,Folk 3,0.007129375929571495,Folk,Stranger,0,2.0,1
109860,ADQ012,AER090,0.053891076601589795,Music,Folk 3,Folk 3,0.053943338720771325,Folk,Stranger,0,-2.0,1
109865,ADQ017,AER090,0.07694835395084228,Music,Folk 3,Folk 3,0.07710076744963384,Folk,Stranger,0,-2.0,1
109866,ADQ018,AER090,0.012928743298553223,Music,Folk 3,Folk 3,0.012929463727645389,Folk,Stranger,0,4.0,0
109867,ADQ019,AER090,-0.006022929468424371,Music,Folk 3,Folk 3,-0.006023002298629002,Folk,Stranger,0,2.0,1
109868,ADQ020,AER090,0.09306530384673252,Music,Folk 3,Folk 3,0.09333539302174623,Folk,Stranger,0,3.0,1
109883,ADQ039,AER090,0.04612210648933576,Music,Folk 3,Folk 3,0.04615485269222998,Folk,Stranger,0,3.0,1
109889,ADQ045,AER090,0.030415961500406537,Music,Folk 3,Folk 3,0.030425346290311902,Folk,Stranger,0,3.0,1
109902,ADQ059,AER090,-0.0006961903353336595,Music,Folk 3,Folk 3,-0.0006961904478104308,Folk,Stranger,0,-2.0,1
109904,ADQ061,AER090,-0.0468116442366663,Music,Folk 3,Folk 3,-0.04684588251839681,Folk,Stranger,0,3.0,1
109905,ADQ062,AER090,-0.12532833470192056,Music,Folk 3,Folk 3,-0.1259907744239067,Folk,Stranger,0,3.0,1
109906,ADQ063,AER090,0.05875670221449531,Music,Folk 3,Folk 3,0.05882445885646731,Folk,Stranger,0,3.0,1
109908,ADR067,AER090,-0.02415253892261709,Music,Folk 3,Folk 3,-0.02415723698912077,Folk,Stranger,0,3.0,1
109911,ADR070,AER090,0.1059396461898136,Music,Folk 3,Folk 3,0.1063386641975305,Folk,Stranger,0,3.0,1
109912,ADR071,AER090,0.02763096614577286,Music,Folk 3,Folk 3,0.02763800117592286,Folk,Stranger,0,4.0,0
109913,AEQ079,AER090,0.06993588165193222,Music,Folk 3,Folk 3,0.07005023686982169,Folk,Family_Partner,1,1.0,1
109919,AEQ087,AER090,0.09225923908112404,Music,Folk 3,Folk 3,0.09252234715769046,Folk,Stranger,0,3.0,1
109920,AEQ088,AER090,0.06421513810877284,Music,Folk 3,Folk 3,0.06430362264074868,Folk,Stranger,0,4.0,0
109924,ADQ002,ADQ001,-0.015689934041723804,Music,Folk 4,Folk 4,-0.015691221716690153,Folk,Stranger,0,4.0,0
109933,ADQ011,ADQ001,0.01636514378134542,Music,Folk 4,Folk 4,0.016366604975802314,Folk,Stranger,0,4.0,0
109935,ADQ013,ADQ001,-0.01869280600436704,Music,Folk 4,Folk 4,-0.018694983680573415,Folk,Stranger,0,4.0,0
109942,ADQ020,ADQ001,-0.010461852200210276,Music,Folk 4,Folk 4,-0.010462233909744278,Folk,Stranger,0,4.0,0
109965,ADQ048,ADQ001,-0.007212036084500336,Music,Folk 4,Folk 4,-0.007212161129397017,Folk,Stranger,0,4.0,0
109973,ADQ056,ADQ001,0.09411040816859138,Music,Folk 4,Folk 4,0.0943897320684459,Folk,Stranger,0,4.0,0
109975,ADQ059,ADQ001,0.03059555681966231,Music,Folk 4,Folk 4,0.030605108897376016,Folk,Stranger,0,4.0,0
109977,ADQ061,ADQ001,0.022127148158743414,Music,Folk 4,Folk 4,0.022130760449366207,Folk,Stranger,0,4.0,0
109984,ADR070,ADQ001,0.011051462360065593,Music,Folk 4,Folk 4,0.011051912315828997,Folk,Stranger,0,4.0,0
109992,AEQ087,ADQ001,0.014856305571214694,Music,Folk 4,Folk 4,0.014857398693461882,Folk,Stranger,0,4.0,0
109998,ADQ003,ADQ002,0.024894230228348274,Music,Folk 4,Folk 4,0.024899374647864663,Folk,Stranger,0,4.0,0
110013,ADQ018,ADQ002,0.005548920386792385,Music,Folk 4,Folk 4,0.0055489773392212284,Folk,Stranger,0,4.0,0
110024,ADQ033,ADQ002,-0.012565705177524908,Music,Folk 4,Folk 4,-0.01256636660234805,Folk,Stranger,0,4.0,0
110144,ADQ003,ADQ004,0.0482499027712009,Music,Folk 4,Folk 4,0.04828739793845109,Folk,Stranger,0,2.0,1
110154,ADQ013,ADQ004,-0.007003293122064964,Music,Folk 4,Folk 4,-0.007003407620206635,Folk,Stranger,0,4.0,0
110164,ADQ025,ADQ004,0.10244394303362482,Music,Folk 4,Folk 4,0.10280459163997402,Folk,Stranger,0,4.0,0
110167,ADQ028,ADQ004,-0.03009420913761448,Music,Folk 4,Folk 4,-0.030103299132363936,Folk,Stranger,0,4.0,0
110221,ADQ007,ADQ005,0.011861236494489428,Music,Folk 4,Folk 4,0.011861792789677215,Folk,Stranger,0,4.0,0
110228,ADQ014,ADQ005,-0.03397292696756056,Music,Folk 4,Folk 4,-0.03398600608781407,Folk,Stranger,0,4.0,0
110249,ADQ040,ADQ005,0.012122451389745093,Music,Folk 4,Folk 4,0.012123045255652757,Folk,Stranger,0,4.0,0
110253,ADQ044,ADQ005,-0.013317920016124635,Music,Folk 4,Folk 4,-0.01331870748640697,Folk,Stranger,0,4.0,0
110288,ADQ001,ADQ006,-0.031213218774080308,Music,Folk 4,Folk 4,-0.031223361352812604,Folk,Stranger,0,3.0,1
110301,ADQ014,ADQ006,-0.03130688774102248,Music,Folk 4,Folk 4,-0.03131712194182074,Folk,Stranger,0,4.0,0
110302,ADQ015,ADQ006,0.014300483525992638,Music,Folk 4,Folk 4,0.014301458480170793,Folk,Stranger,0,4.0,0
110312,ADQ027,ADQ006,0.004203832018383869,Music,Folk 4,Folk 4,0.004203856782304947,Folk,Stranger,0,4.0,0
110317,ADQ034,ADQ006,0.01283335472574255,Music,Folk 4,Folk 4,0.01283405932512804,Folk,Stranger,0,4.0,0
110436,ADQ003,ADQ008,-0.04548080435807652,Music,Folk 4,Folk 4,-0.04551220240413262,Folk,Stranger,0,4.0,0
110439,ADQ006,ADQ008,-0.0035645648460459196,Music,Folk 4,Folk 4,-0.003564579943426931,Folk,Stranger,0,4.0,0
110446,ADQ013,ADQ008,-0.0452212039946707,Music,Folk 4,Folk 4,-0.04525206701526695,Folk,Stranger,0,4.0,0
110449,ADQ016,ADQ008,0.028914665735963643,Music,Folk 4,Folk 4,0.02892272789212746,Folk,Stranger,0,4.0,0
110451,ADQ018,ADQ008,0.040106855843438635,Music,Folk 4,Folk 4,0.04012838138214821,Folk,Stranger,0,4.0,0
110462,ADQ033,ADQ008,-0.0042300912369214235,Music,Folk 4,Folk 4,-0.004230116467813837,Folk,Stranger,0,4.0,0
110463,ADQ034,ADQ008,0.035022982672962374,Music,Folk 4,Folk 4,0.035037313060045754,Folk,Stranger,0,4.0,0
110471,ADQ043,ADQ008,-0.05527527860867429,Music,Folk 4,Folk 4,-0.05533167726151008,Folk,Stranger,0,4.0,0
110472,ADQ044,ADQ008,0.04187799847910561,Music,Folk 4,Folk 4,0.0419025056860893,Folk,Stranger,0,4.0,0
110477,ADQ049,ADQ008,-0.002710626343644787,Music,Folk 4,Folk 4,-0.0027106329824453813,Folk,Stranger,0,4.0,0
110478,ADQ050,ADQ008,0.007079937211450307,Music,Folk 4,Folk 4,0.007080055510164861,Folk,Stranger,0,4.0,0
110481,ADQ053,ADQ008,-0.015810512157578133,Music,Folk 4,Folk 4,-0.015811829751869077,Folk,Stranger,0,4.0,0
110482,ADQ054,ADQ008,-0.0015028158439662376,Music,Folk 4,Folk 4,-0.0015028169753153206,Folk,Stranger,0,4.0,0
110484,ADQ056,ADQ008,0.04431847977683685,Music,Folk 4,Folk 4,0.044347529736401145,Folk,Stranger,0,4.0,0
110491,ADQ064,ADQ008,0.009286457977322643,Music,Folk 4,Folk 4,0.009286724940591377,Folk,Stranger,0,4.0,0
110508,ADQ002,ADQ009,0.011019067158371252,Music,Folk 4,Folk 4,0.011019513168658663,Folk,Stranger,0,-2.0,1
110513,ADQ007,ADQ009,-0.01911742345692865,Music,Folk 4,Folk 4,-0.019119752953492945,Folk,Stranger,0,3.0,1
110516,ADQ010,ADQ009,0.017813103528076482,Music,Folk 4,Folk 4,0.017814987958967198,Folk,Stranger,0,4.0,0
110544,ADQ043,ADQ009,0.06889598783146869,Music,Folk 4,Folk 4,0.06900530788784026,Folk,Stranger,0,4.0,0
110557,ADQ056,ADQ009,-0.018389196952941958,Music,Folk 4,Folk 4,-0.01839127021961961,Folk,Stranger,0,4.0,0
110582,ADQ003,ADQ010,0.110044417022049,Music,Folk 4,Folk 4,0.11049187706325635,Folk,Family_ParentChild,1,1.0,1
110583,ADQ004,ADQ010,-0.04537672832305743,Music,Folk 4,Folk 4,-0.045407911135534024,Folk,Stranger,0,3.0,1
110659,ADQ007,ADQ011,-0.038069337621661016,Music,Folk 4,Folk 4,-0.038087744603371526,Folk,Stranger,0,-2.0,1
110727,ADQ002,ADQ012,-0.016958612468355817,Music,Folk 4,Folk 4,-0.01696023848371108,Folk,Stranger,0,2.0,1
110734,ADQ009,ADQ012,0.0486884511817999,Music,Folk 4,Folk 4,0.04872697904696755,Folk,Stranger,0,3.0,1
110752,ADQ030,ADQ012,0.02649295745977019,Music,Folk 4,Folk 4,0.026499158335353816,Folk,Stranger,0,4.0,0
110754,ADQ033,ADQ012,0.04141168667128151,Music,Folk 4,Folk 4,0.041435383743467225,Folk,Stranger,0,4.0,0
110788,ADR071,ADQ012,0.03060543488449247,Music,Folk 4,Folk 4,0.03061499622060028,Folk,Stranger,0,4.0,0
110805,ADQ007,ADQ013,0.009362351527585702,Music,Folk 4,Folk 4,0.009362625089993241,Folk,Stranger,0,3.0,1
110809,ADQ011,ADQ013,-0.02774094489974118,Music,Folk 4,Folk 4,-0.02774806429471844,Folk,Stranger,0,-2.0,1
110884,ADQ013,ADQ014,0.026223921267293778,Music,Folk 4,Folk 4,0.02622993509373742,Folk,Stranger,0,3.0,1
110951,ADQ007,ADQ015,0.013652588429351135,Music,Folk 4,Folk 4,0.013653436773977632,Folk,Stranger,0,-2.0,1
110955,ADQ011,ADQ015,-0.002281547517661596,Music,Folk 4,Folk 4,-0.0022815514765080376,Folk,Stranger,0,1.0,1
110957,ADQ013,ADQ015,-0.020346090899214856,Music,Folk 4,Folk 4,-0.020348899109168265,Folk,Stranger,0,2.0,1
111020,ADQ003,ADQ016,-0.013046395600845483,Music,Folk 4,Folk 4,-0.013047135878654213,Folk,Stranger,0,3.0,1
111022,ADQ005,ADQ016,0.10177172616385961,Music,Folk 4,Folk 4,0.10212529236256881,Folk,Stranger,0,3.0,1
111024,ADQ007,ADQ016,0.007018112811751121,Music,Folk 4,Folk 4,0.007018228038315963,Folk,Stranger,0,4.0,0
111027,ADQ010,ADQ016,-0.0046558741032678925,Music,Folk 4,Folk 4,-0.004655907745753772,Folk,Stranger,0,3.0,1
111043,ADQ028,ADQ016,-0.02685016065850483,Music,Folk 4,Folk 4,-0.02685661582317048,Folk,Stranger,0,4.0,0
111047,ADQ034,ADQ016,-0.036181798968029345,Music,Folk 4,Folk 4,-0.0361976001846217,Folk,Stranger,0,4.0,0
111056,ADQ044,ADQ016,-0.017077006020214103,Music,Folk 4,Folk 4,-0.017078666333103655,Folk,Stranger,0,4.0,0
111092,ADQ002,ADQ017,-0.020483854817317942,Music,Folk 4,Folk 4,-0.0204867204674511,Folk,Stranger,0,2.0,1
111099,ADQ009,ADQ017,0.025275584129215278,Music,Folk 4,Folk 4,0.025280968672387872,Folk,Stranger,0,3.0,1
111102,ADQ012,ADQ017,0.017977112481399358,Music,Folk 4,Folk 4,0.017979049450872194,Folk,Friend,1,1.0,1
111128,ADQ043,ADQ017,0.04203882068930289,Music,Folk 4,Folk 4,0.04206361152477585,Folk,Stranger,0,4.0,0
111140,ADQ055,ADQ017,0.040328925096911425,Music,Folk 4,Folk 4,0.040350810410760135,Folk,Stranger,0,4.0,0
111153,ADR071,ADQ017,-0.021771022671274044,Music,Folk 4,Folk 4,-0.021774463307575424,Folk,Stranger,0,4.0,0
111166,ADQ003,ADQ018,0.036532397144433015,Music,Folk 4,Folk 4,0.03654866241223655,Folk,Stranger,0,3.0,1
111168,ADQ005,ADQ018,0.0582680163508023,Music,Folk 4,Folk 4,0.05833409412301231,Folk,Stranger,0,3.0,1
111173,ADQ010,ADQ018,0.014787875901089629,Music,Folk 4,Folk 4,0.014788953986393027,Folk,Stranger,0,1.0,1
111179,ADQ016,ADQ018,0.015442229894054858,Music,Folk 4,Folk 4,0.015443457533771156,Folk,Stranger,0,3.0,1
111238,ADQ002,ADQ019,0.00198380717502399,Music,Folk 4,Folk 4,0.0019838097774485014,Folk,Stranger,0,-2.0,1
111239,ADQ003,ADQ019,-0.018538714100261797,Music,Folk 4,Folk 4,-0.01854083835763715,Folk,Stranger,0,4.0,0
111243,ADQ007,ADQ019,0.006104087920626642,Music,Folk 4,Folk 4,0.0061041637348683685,Folk,Stranger,0,3.0,1
111245,ADQ009,ADQ019,-0.011430533182103006,Music,Folk 4,Folk 4,-0.011431031047863175,Folk,Stranger,0,1.0,1
111246,ADQ010,ADQ019,0.02711576257956477,Music,Folk 4,Folk 4,0.02712241126620154,Folk,Stranger,0,4.0,0
111248,ADQ012,ADQ019,-0.015616947544239515,Music,Folk 4,Folk 4,-0.01561821733089354,Folk,Stranger,0,3.0,1
111253,ADQ017,ADQ019,-0.0038411230970552142,Music,Folk 4,Folk 4,-0.0038411419881560324,Folk,Stranger,0,3.0,1
111254,ADQ018,ADQ019,-0.005951891235088518,Music,Folk 4,Folk 4,-0.005951961518516466,Folk,Stranger,0,4.0,0
111277,ADQ046,ADQ019,-0.009667012057109188,Music,Folk 4,Folk 4,-0.009667313205036339,Folk,Stranger,0,4.0,0
111287,ADQ056,ADQ019,-0.01829070610236619,Music,Folk 4,Folk 4,-0.018292746230043636,Folk,Stranger,0,4.0,0
111312,ADQ003,ADQ020,0.01674829767929086,Music,Folk 4,Folk 4,0.016749863939305533,Folk,Stranger,0,4.0,0
111321,ADQ012,ADQ020,-0.020183799471462982,Music,Folk 4,Folk 4,-0.0201865410057813,Folk,Stranger,0,3.0,1
111326,ADQ017,ADQ020,0.017762095193025927,Music,Folk 4,Folk 4,0.017763963479827154,Folk,Stranger,0,3.0,1
111336,ADQ030,ADQ020,0.016989504128113727,Music,Folk 4,Folk 4,0.016991139046500046,Folk,Stranger,0,4.0,0
111338,ADQ033,ADQ020,-0.027028490931132486,Music,Folk 4,Folk 4,-0.027035075609406687,Folk,Stranger,0,4.0,0
111347,ADQ043,ADQ020,0.0259310473206345,Music,Folk 4,Folk 4,0.025936861844855937,Folk,Stranger,0,4.0,0
111360,ADQ056,ADQ020,0.043590302030290885,Music,Folk 4,Folk 4,0.04361794240304437,Folk,Stranger,0,4.0,0
111372,ADR071,ADQ020,0.049466051654965454,Music,Folk 4,Folk 4,0.04950645699213341,Folk,Stranger,0,4.0,0
111383,ADQ001,ADQ023,0.05292925850287676,Music,Folk 4,Folk 4,0.05297876897081059,Folk,Stranger,0,-2.0,1
111388,ADQ006,ADQ023,0.05682380190465882,Music,Folk 4,Folk 4,0.05688508096873203,Folk,Stranger,0,2.0,1
111392,ADQ010,ADQ023,-0.02742011234748368,Music,Folk 4,Folk 4,-0.027426987501218223,Folk,Stranger,0,4.0,0
111395,ADQ013,ADQ023,0.042285484688128344,Music,Folk 4,Folk 4,0.04231071478726585,Folk,Stranger,0,4.0,0
111399,ADQ017,ADQ023,-0.008669158932238212,Music,Folk 4,Folk 4,-0.00866937611693671,Folk,Stranger,0,4.0,0
111402,ADQ020,ADQ023,-0.009338838897768025,Music,Folk 4,Folk 4,-0.009339110404200124,Folk,Stranger,0,4.0,0
111409,ADQ030,ADQ023,0.011216763388563646,Music,Folk 4,Folk 4,0.011217233839359927,Folk,Stranger,0,4.0,0
111420,ADQ043,ADQ023,-0.020874876496090114,Music,Folk 4,Folk 4,-0.020877909437766785,Folk,Stranger,0,4.0,0
111426,ADQ049,ADQ023,0.03164992550592436,Music,Folk 4,Folk 4,0.03166049995997633,Folk,Stranger,0,4.0,0
111427,ADQ050,ADQ023,0.05012679774137382,Music,Folk 4,Folk 4,0.05016884561729829,Folk,Stranger,0,4.0,0
111440,ADQ064,ADQ023,-0.019065105201950268,Music,Folk 4,Folk 4,-0.0190674156227821,Folk,Stranger,0,4.0,0
111445,ADR071,ADQ023,-0.005785470954508201,Music,Folk 4,Folk 4,-0.005785535505604147,Folk,Stranger,0,4.0,0
111453,AEQ088,ADQ023,-0.029247659841352042,Music,Folk 4,Folk 4,-0.029256003856764766,Folk,Stranger,0,4.0,0
111456,ADQ001,ADQ024,0.01601933215537371,Music,Folk 4,Folk 4,0.016020702654744843,Folk,Stranger,0,2.0,1
111465,ADQ010,ADQ024,0.05223039439183807,Music,Folk 4,Folk 4,0.05227796736808639,Folk,Stranger,0,4.0,0
111466,ADQ011,ADQ024,-0.015107437454646192,Music,Folk 4,Folk 4,-0.015108586959047121,Folk,Stranger,0,4.0,0
111469,ADQ014,ADQ024,-0.052188768500838804,Music,Folk 4,Folk 4,-0.052236227701411536,Folk,Stranger,0,4.0,0
111470,ADQ015,ADQ024,-0.025189545176958473,Music,Folk 4,Folk 4,-0.025194874905698796,Folk,Stranger,0,4.0,0
111473,ADQ018,ADQ024,0.027740723638704372,Music,Folk 4,Folk 4,0.027747842863278204,Folk,Stranger,0,4.0,0
111476,ADQ023,ADQ024,0.05251665590214373,Music,Folk 4,Folk 4,0.05256501625148142,Folk,Stranger,0,3.0,1
111481,ADQ028,ADQ024,0.024064733408523616,Music,Folk 4,Folk 4,0.02406938041041323,Folk,Stranger,0,4.0,0
111487,ADQ036,ADQ024,-0.03476568202062343,Music,Folk 4,Folk 4,-0.03477969873135466,Folk,Stranger,0,4.0,0
111500,ADQ050,ADQ024,0.006111715050722029,Music,Folk 4,Folk 4,0.006111791149515635,Folk,Stranger,0,4.0,0
