,index,Pair,Spearman,Event_Type,Event,Event1,Sections,Relationship,Familiarity,Distance,Close
98953,ADQ063,AER090,0.024700533650044768,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98955,ADR067,AER090,0.012597596710677127,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98958,ADR070,AER090,-0.003586548993487886,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98959,ADR071,AER090,-0.035666691142547544,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98960,AEQ079,AER090,0.04763092358238129,Music,Folk 1,Folk 1,Folk,Family_Partner,1,1.0,1
98967,AEQ087,AER090,-0.019384958806325295,Music,Folk 1,Folk 1,Folk,Stranger,0,3.0,1
98968,AEQ088,AER090,-0.01933393496695572,Music,Folk 1,Folk 1,Folk,Stranger,0,4.0,0
98972,ADQ002,ADQ001,-0.06290459005248536,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
98981,ADQ011,ADQ001,0.15330176875599436,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
98983,ADQ013,ADQ001,-0.008410478768486168,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
98990,ADQ020,ADQ001,0.06251420326204854,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99014,ADQ048,ADQ001,-0.03412240516113451,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99022,ADQ056,ADQ001,0.10252625639383595,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99024,ADQ059,ADQ001,0.16681775220377257,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99026,ADQ061,ADQ001,0.19689022525962394,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99033,ADR070,ADQ001,-0.057555413825626636,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99041,AEQ087,ADQ001,0.23556303913246748,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99047,ADQ003,ADQ002,-0.005880670020261236,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99062,ADQ018,ADQ002,-0.051324994325859796,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99073,ADQ033,ADQ002,-0.046693901019009415,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99195,ADQ003,ADQ004,0.18754421464307763,Music,Folk 2,Folk 2,Folk,Stranger,0,2.0,1
99205,ADQ013,ADQ004,0.06599930366588096,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99215,ADQ025,ADQ004,0.1208961225866775,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99218,ADQ028,ADQ004,0.13050148254662525,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99273,ADQ007,ADQ005,-0.02038144673644184,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99280,ADQ014,ADQ005,0.054708584522461204,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99302,ADQ040,ADQ005,0.012273610612651318,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99306,ADQ044,ADQ005,-0.010660247152466584,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99341,ADQ001,ADQ006,0.1269359999268157,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
99354,ADQ014,ADQ006,0.11945891920950956,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99355,ADQ015,ADQ006,0.07527863409380516,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99365,ADQ027,ADQ006,0.04162917371056838,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99370,ADQ034,ADQ006,0.06944664137438226,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99491,ADQ003,ADQ008,0.0818571212073476,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99494,ADQ006,ADQ008,0.029014714886826602,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99501,ADQ013,ADQ008,-0.05522433581359631,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99504,ADQ016,ADQ008,0.1123501304359122,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99506,ADQ018,ADQ008,0.08857957012049295,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99517,ADQ033,ADQ008,0.01865194260779088,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99518,ADQ034,ADQ008,0.13257630246039678,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99527,ADQ043,ADQ008,-0.0013153684329897067,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99528,ADQ044,ADQ008,0.09363806395255132,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99533,ADQ049,ADQ008,-0.03095389846438654,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99534,ADQ050,ADQ008,0.03635677463977623,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99537,ADQ053,ADQ008,0.04625945392696347,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99538,ADQ054,ADQ008,-0.011124116902132573,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99540,ADQ056,ADQ008,0.030162074412536075,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99547,ADQ064,ADQ008,0.10775324074984376,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99564,ADQ002,ADQ009,0.002907329522631946,Music,Folk 2,Folk 2,Folk,Stranger,0,-2.0,1
99569,ADQ007,ADQ009,0.048984485768958155,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
99572,ADQ010,ADQ009,0.0802131792901106,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99601,ADQ043,ADQ009,0.037361033778282794,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99614,ADQ056,ADQ009,-0.10731241136754577,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99639,ADQ003,ADQ010,0.07729619477176725,Music,Folk 2,Folk 2,Folk,Family_ParentChild,1,1.0,1
99640,ADQ004,ADQ010,0.11206569001692039,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
99717,ADQ007,ADQ011,0.058003954462806484,Music,Folk 2,Folk 2,Folk,Stranger,0,-2.0,1
99786,ADQ002,ADQ012,0.0718703065153117,Music,Folk 2,Folk 2,Folk,Stranger,0,2.0,1
99793,ADQ009,ADQ012,0.02305359551302824,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
99811,ADQ030,ADQ012,-0.001177484773174177,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99813,ADQ033,ADQ012,0.06101345420096824,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99848,ADR071,ADQ012,0.028322021723246292,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
99865,ADQ007,ADQ013,0.06821399704573619,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
99869,ADQ011,ADQ013,0.022638037427685866,Music,Folk 2,Folk 2,Folk,Stranger,0,-2.0,1
99945,ADQ013,ADQ014,-0.014661286703540085,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100013,ADQ007,ADQ015,0.12345332270079501,Music,Folk 2,Folk 2,Folk,Stranger,0,-2.0,1
100017,ADQ011,ADQ015,0.006496657069372153,Music,Folk 2,Folk 2,Folk,Stranger,0,1.0,1
100019,ADQ013,ADQ015,0.12263629305682844,Music,Folk 2,Folk 2,Folk,Stranger,0,2.0,1
100083,ADQ003,ADQ016,0.25812849512360647,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100085,ADQ005,ADQ016,0.01455363793541392,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100087,ADQ007,ADQ016,0.13852249954055976,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100090,ADQ010,ADQ016,0.006713083790092437,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100106,ADQ028,ADQ016,0.16313213160040124,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100110,ADQ034,ADQ016,0.1879159883176166,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100120,ADQ044,ADQ016,0.10528013137584187,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100156,ADQ002,ADQ017,-0.02914315635910701,Music,Folk 2,Folk 2,Folk,Stranger,0,2.0,1
100163,ADQ009,ADQ017,-0.04923481975318164,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100166,ADQ012,ADQ017,0.023832659543925237,Music,Folk 2,Folk 2,Folk,Friend,1,1.0,1
100193,ADQ043,ADQ017,0.09971995781998051,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100205,ADQ055,ADQ017,0.11759444916575343,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100218,ADR071,ADQ017,0.1489735257795897,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100231,ADQ003,ADQ018,0.29028220133361776,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100233,ADQ005,ADQ018,-0.018531723034458773,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100238,ADQ010,ADQ018,0.08493018106568256,Music,Folk 2,Folk 2,Folk,Stranger,0,1.0,1
100244,ADQ016,ADQ018,0.49530624239502835,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100304,ADQ002,ADQ019,0.02961846355919455,Music,Folk 2,Folk 2,Folk,Stranger,0,-2.0,1
100305,ADQ003,ADQ019,0.07891430405077825,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100309,ADQ007,ADQ019,0.055309570804002395,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100311,ADQ009,ADQ019,-0.019691204387891462,Music,Folk 2,Folk 2,Folk,Stranger,0,1.0,1
100312,ADQ010,ADQ019,0.004664657242580938,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100314,ADQ012,ADQ019,0.09546782515477856,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100319,ADQ017,ADQ019,0.13470178526093127,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100320,ADQ018,ADQ019,0.16622309773495736,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100344,ADQ046,ADQ019,0.05126560352360042,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100354,ADQ056,ADQ019,0.009114226239543988,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100379,ADQ003,ADQ020,0.06414836332141785,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100388,ADQ012,ADQ020,0.06674014214218806,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100393,ADQ017,ADQ020,0.037150649356806516,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100403,ADQ030,ADQ020,0.00511827958144243,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100405,ADQ033,ADQ020,0.03397595562020437,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100415,ADQ043,ADQ020,0.12449272332140707,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100428,ADQ056,ADQ020,0.09129307613794765,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100440,ADR071,ADQ020,0.04727846537211488,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100451,ADQ001,ADQ023,0.23340282015788136,Music,Folk 2,Folk 2,Folk,Stranger,0,-2.0,1
100456,ADQ006,ADQ023,0.008082568585658222,Music,Folk 2,Folk 2,Folk,Stranger,0,2.0,1
100460,ADQ010,ADQ023,0.13935332090319472,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100463,ADQ013,ADQ023,-0.04435782215804309,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100467,ADQ017,ADQ023,0.06447730767447866,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100470,ADQ020,ADQ023,-0.004022286327208732,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100477,ADQ030,ADQ023,0.06604591935454476,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100489,ADQ043,ADQ023,0.036325028858885625,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100495,ADQ049,ADQ023,0.09689220149670234,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100496,ADQ050,ADQ023,-0.027894689683822853,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100509,ADQ064,ADQ023,0.01653496036661125,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100514,ADR071,ADQ023,0.1330318199151171,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100522,AEQ088,ADQ023,0.04838596416086578,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100525,ADQ001,ADQ024,0.15122263463593136,Music,Folk 2,Folk 2,Folk,Stranger,0,2.0,1
100534,ADQ010,ADQ024,0.12144451061944975,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100535,ADQ011,ADQ024,0.027233381495524917,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100538,ADQ014,ADQ024,0.173937719412715,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100539,ADQ015,ADQ024,0.14574818758637978,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100542,ADQ018,ADQ024,0.18472332807051342,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100545,ADQ023,ADQ024,0.12026227567212253,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100550,ADQ028,ADQ024,0.11566424077403228,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100556,ADQ036,ADQ024,0.03021843342661301,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100570,ADQ050,ADQ024,0.14017229576792914,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100578,ADQ059,ADQ024,0.19369579187449676,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100580,ADQ061,ADQ024,-0.03960404234847964,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100581,ADQ062,ADQ024,0.10141447927615335,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100605,ADQ007,ADQ025,0.06841685198925547,Music,Folk 2,Folk 2,Folk,Stranger,0,-2.0,1
100609,ADQ011,ADQ025,0.09064590514689955,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100611,ADQ013,ADQ025,-0.008497687199096953,Music,Folk 2,Folk 2,Folk,Stranger,0,2.0,1
100612,ADQ014,ADQ025,0.10990396527407255,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100613,ADQ015,ADQ025,0.0920896336070361,Music,Folk 2,Folk 2,Folk,Friend,1,1.0,1
100676,ADQ004,ADQ026,0.18757807970152537,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100682,ADQ010,ADQ026,0.08039005723155783,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100684,ADQ012,ADQ026,0.0393182580692867,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100688,ADQ016,ADQ026,0.2879560568816852,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100690,ADQ018,ADQ026,0.29321373729413824,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100694,ADQ024,ADQ026,0.1326913461868197,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100695,ADQ025,ADQ026,0.17967504828063763,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100714,ADQ046,ADQ026,0.06771795203752784,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100723,ADQ055,ADQ026,0.18569673064415967,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100741,AEQ083,ADQ026,0.21973260412683526,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100753,ADQ007,ADQ027,0.05917431301320979,Music,Folk 2,Folk 2,Folk,Stranger,0,1.0,1
100755,ADQ009,ADQ027,-0.05666451520356871,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100757,ADQ011,ADQ027,0.07214696469390994,Music,Folk 2,Folk 2,Folk,Stranger,0,2.0,1
100759,ADQ013,ADQ027,0.009488167921123319,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100761,ADQ015,ADQ027,0.0508515811277539,Music,Folk 2,Folk 2,Folk,Stranger,0,2.0,1
100765,ADQ019,ADQ027,0.02946122044244239,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100769,ADQ025,ADQ027,0.11160717678414099,Music,Folk 2,Folk 2,Folk,Stranger,0,2.0,1
100824,ADQ004,ADQ028,0.13050148254662525,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100833,ADQ013,ADQ028,-0.05660004192008657,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100834,ADQ014,ADQ028,0.2291154973402254,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100835,ADQ015,ADQ028,0.1089419173693139,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100843,ADQ025,ADQ028,0.12746746004265938,Music,Folk 2,Folk 2,Folk,Friend,1,3.0,1
100845,ADQ027,ADQ028,0.1294233898209294,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100897,ADQ003,ADQ030,0.16235904056234576,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100904,ADQ010,ADQ030,0.0021690246025967397,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100912,ADQ018,ADQ030,0.1732108252884007,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100969,ADQ001,ADQ031,0.2013235371920245,Music,Folk 2,Folk 2,Folk,Stranger,0,-2.0,1
100974,ADQ006,ADQ031,0.05597022516745061,Music,Folk 2,Folk 2,Folk,Stranger,0,2.0,1
100978,ADQ010,ADQ031,0.056776782420801954,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100983,ADQ015,ADQ031,-0.023793026463953152,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100985,ADQ017,ADQ031,0.06890347678464565,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
100989,ADQ023,ADQ031,0.07634994345856695,Music,Folk 2,Folk 2,Folk,Friend,1,1.0,1
100990,ADQ024,ADQ031,0.03666601601829536,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100992,ADQ026,ADQ031,0.12166307272076812,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
100998,ADQ034,ADQ031,0.04882978700891505,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101004,ADQ040,ADQ031,0.11786397819774733,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101008,ADQ044,ADQ031,0.032775374365885776,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101009,ADQ045,ADQ031,0.1073140048262045,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101014,ADQ050,ADQ031,-0.01740332167322102,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101020,ADQ056,ADQ031,0.16221369615550096,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101021,ADQ057,ADQ031,0.07999049237508164,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101027,ADQ064,ADQ031,0.11078678908500861,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101040,AEQ088,ADQ031,-0.07239612820504898,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101042,AER090,ADQ031,0.06225393118380831,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101056,ADQ014,ADQ033,0.16195497429398484,Music,Folk 2,Folk 2,Folk,Friend/Absent,1,3.0,1
101069,ADQ030,ADQ033,0.07595411370628423,Music,Folk 2,Folk 2,Folk,Friend,1,-2.0,1
101123,ADQ007,ADQ034,0.08601648671435651,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
101127,ADQ011,ADQ034,0.1050593637501532,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
101129,ADQ013,ADQ034,-0.0209763557310069,Music,Folk 2,Folk 2,Folk,Stranger,0,2.0,1
101130,ADQ014,ADQ034,0.12933196013020223,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
101131,ADQ015,ADQ034,0.07933569565255173,Music,Folk 2,Folk 2,Folk,Friend,1,3.0,1
101139,ADQ025,ADQ034,0.1337141326110554,Music,Folk 2,Folk 2,Folk,Friend,1,1.0,1
101141,ADQ027,ADQ034,0.13587287707432796,Music,Folk 2,Folk 2,Folk,Stranger,0,-2.0,1
101142,ADQ028,ADQ034,0.13868161849472796,Music,Folk 2,Folk 2,Folk,Friend,1,1.0,1
101191,ADQ001,ADQ035,0.10153604082978192,Music,Folk 2,Folk 2,Folk,Stranger,0,-2.0,1
101196,ADQ006,ADQ035,0.028756952204979726,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
101200,ADQ010,ADQ035,0.01745897940380495,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101204,ADQ014,ADQ035,0.07636693892294627,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101211,ADQ023,ADQ035,0.04748148183480498,Music,Folk 2,Folk 2,Folk,Friend,1,3.0,1
101213,ADQ025,ADQ035,0.15247235144168506,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101215,ADQ027,ADQ035,0.12311246248879432,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101218,ADQ031,ADQ035,0.01027594039340563,Music,Folk 2,Folk 2,Folk,Friend/Absent,1,3.0,1
101226,ADQ040,ADQ035,0.0858675030536236,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101228,ADQ042,ADQ035,0.08779367062627692,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101231,ADQ045,ADQ035,0.1181690998721669,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101232,ADQ046,ADQ035,-0.03518382885218142,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101240,ADQ054,ADQ035,0.014387501366320225,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101241,ADQ055,ADQ035,0.07035506944069075,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101242,ADQ056,ADQ035,-0.04611043997869478,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101244,ADQ059,ADQ035,0.005105714553911651,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101248,ADQ063,ADQ035,-0.06599772991307255,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101253,ADR070,ADQ035,0.001243926002354149,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101262,AEQ088,ADQ035,0.04557105921809658,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101271,ADQ007,ADQ036,0.03624876862115898,Music,Folk 2,Folk 2,Folk,Friend,1,1.0,1
101273,ADQ009,ADQ036,-0.02053992888249658,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
101275,ADQ011,ADQ036,0.019204737916917132,Music,Folk 2,Folk 2,Folk,Stranger,0,2.0,1
101277,ADQ013,ADQ036,-0.04733444572830857,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
101279,ADQ015,ADQ036,0.12543553575785488,Music,Folk 2,Folk 2,Folk,Stranger,0,2.0,1
101287,ADQ025,ADQ036,0.08915494510996817,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
101289,ADQ027,ADQ036,0.08404162910816294,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
101341,ADQ003,ADQ037,0.14803047285972673,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
101342,ADQ004,ADQ037,0.2139663548506468,Music,Folk 2,Folk 2,Folk,Stranger,0,2.0,1
101344,ADQ006,ADQ037,0.08852233820963773,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
101348,ADQ010,ADQ037,0.12700547628911346,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
101351,ADQ013,ADQ037,0.04416855213001021,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101352,ADQ014,ADQ037,0.2468765084774926,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101354,ADQ016,ADQ037,0.20145717862767284,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
101356,ADQ018,ADQ037,0.19333463918430974,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
101363,ADQ027,ADQ037,0.12348637723826922,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101383,ADQ049,ADQ037,0.08343360572964457,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101420,ADQ008,ADQ038,-0.06367063686251778,Music,Folk 2,Folk 2,Folk,Friend,1,1.0,1
101436,ADQ026,ADQ038,0.06555271975078089,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
101439,ADQ030,ADQ038,0.09767087285750937,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101450,ADQ042,ADQ038,0.12458062238750943,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101452,ADQ044,ADQ038,0.10303399858953237,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101457,ADQ049,ADQ038,0.09906070834709033,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101459,ADQ051,ADQ038,0.12168788584525493,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101461,ADQ053,ADQ038,0.07932685898474413,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101478,AEQ080,ADQ038,0.09938231760837958,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101479,AEQ081,ADQ038,0.1466167487398786,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101488,ADQ002,ADQ039,-0.017926781661583003,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
101493,ADQ007,ADQ039,0.10282662433096419,Music,Folk 2,Folk 2,Folk,Stranger,0,2.0,1
101495,ADQ009,ADQ039,0.047625892301388535,Music,Folk 2,Folk 2,Folk,Stranger,0,-2.0,1
101497,ADQ011,ADQ039,0.008494169383500812,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
101501,ADQ015,ADQ039,0.004393672884434217,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
101504,ADQ018,ADQ039,0.04221735833507265,Music,Folk 2,Folk 2,Folk,Stranger,0,4.0,0
101505,ADQ019,ADQ039,0.0823618091866874,Music,Folk 2,Folk 2,Folk,Stranger,0,-2.0,1
101509,ADQ025,ADQ039,0.05093772015267686,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
101511,ADQ027,ADQ039,0.09139582714702317,Music,Folk 2,Folk 2,Folk,Stranger,0,2.0,1
101512,ADQ028,ADQ039,0.14915217042997156,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
101516,ADQ034,ADQ039,0.13153516438589993,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
101518,ADQ036,ADQ039,0.006807213864601701,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
101571,ADQ011,ADQ040,0.018704450869953947,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
101573,ADQ013,ADQ040,0.0029969272277872746,Music,Folk 2,Folk 2,Folk,Friend,1,-2.0,1
101574,ADQ014,ADQ040,0.1979922590141485,Music,Folk 2,Folk 2,Folk,Stranger,0,3.0,1
